,_id,city,latitude,longitude,state,street,zipcode,editedfacts,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid,school_index
426,56097401b2c959c08464ac3b,Kirkland,47.66662,-122.18096899999999,WA,11910 NE 67th Pl,98033,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer, Freezer",,Finished,2.25,3.0,,,,2200.0,"Carpet, Hardwood, Linoleum / Vinyl, Tile, Other",,,Forced air,9200.0,2.0,,,Garage - Attached,Shake / Shingle,"Dining room, Office, Walk-in closet",SingleFamily,,1973.0,2012.0,,,"Beautifully newly remodeled bathrooms, new carpet throughout, new windows, new furnace, updated kitchen, custom built-in desks in office and entertainment unit in media room. 2-car garage, lots of storage space under the house, alarm system, and a low-maintenance back yard.",3.0,None,http://www.zillow.com/homedetails/11910-NE-67th-Pl-Kirkland-WA-98033/48704210_zpid/,http://www.zillow.com/homedetails/11910-NE-67th-Pl-Kirkland-WA-98033/48704210_zpid/,http://www.zillow.com/homedetails/11910-NE-67th-Pl-Kirkland-WA-98033/48704210_zpid/#image=lightbox%3Dtrue,,,6229,6229,,,,2015-04-27 14:09:00.0,,,,Make me move,720000.0,,Some Transit,41.0,"12 nearby routes: 12 bus, 0 rail, 0 other",Car-Dependent,20.0,"Great location - quiet cul-de-sac close to Kirkland, Bellevue, and Redmond shopping as well as just 10 minutes from Marymoor Park.",48704210,9.666666666666666
427,56097401b2c959c08464ac3c,Seattle,47.541047,-122.36480800000001,WA,6761 25th Ave SW,98106,,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",Ranch / Rambler,None,1.75,3.0,None,,Wood,1110.0,"Carpet, Laminate, Linoleum / Vinyl",,Electric,"Baseboard, Stove",6550.0,1.0,8.0,,"Garage - Attached, On-street",Composition,"Dining room, Master bath, Workshop",SingleFamily,Territorial,1978.0,,,,,,,http://www.zillow.com/homedetails/6761-25th-Ave-SW-Seattle-WA-98106/48874923_zpid/,http://www.zillow.com/homedetails/6761-25th-Ave-SW-Seattle-WA-98106/48874923_zpid/,http://www.zillow.com/homedetails/6761-25th-Ave-SW-Seattle-WA-98106/48874923_zpid/#image=lightbox%3Dtrue,,,187,187,,,,2015-09-27 20:28:00.0,,,Active,For sale by owner,325000.0,,Some Transit,45.0,"5 nearby routes: 5 bus, 0 rail, 0 other",Car-Dependent,27.0,"Quiet peaceful neighborhood, no road noise, close to schools and all amenities.  Backs up to greenbelt.



",48874923,4.0
428,56097401b2c959c08464ac3d,Seattle,47.6759,-122.37817,WA,1613 NW 65th St,98117,,,,,2.5,3.0,,,,1331.0,,,,,,,,,,,,Townhouse,,2015.0,,,,,4.0,None,http://www.zillow.com/homedetails/1613-NW-65th-St-Seattle-WA-98117/2101014651_zpid/,http://www.zillow.com/homedetails/1613-NW-65th-St-Seattle-WA-98117/2101014651_zpid/,http://www.zillow.com/homedetails/1613-NW-65th-St-Seattle-WA-98117/2101014651_zpid/#image=lightbox%3Dtrue,,,107,107,,,,2015-09-27 14:37:00.0,,,,Make me move,599000.0,,Some Transit,44.0,"7 nearby routes: 7 bus, 0 rail, 0 other",Very Walkable,85.0,,2101014651,9.0
429,56097401b2c959c08464ac3e,Seattle,47.677234000000006,-122.32486999999999,WA,6561 5th Ave NE APT C,98115,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,Finished,2.0,2.0,,1.0,Shingle,1188.0,"Carpet, Hardwood, Slate",,Gas,Forced air,1123.0,3.0,8.0,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Mud room, Office, Walk-in closet",Townhouse,Territorial,2001.0,,,,"NW contemporary welcomes you to an open floor plan w/designated dining & living areas perfect for entertaining. Light & bright, new low E windows, vaulted ceilings, skylights, hardwoods & a cozy gas fireplace. The fabulous kitchen includes a breakfast bar, granite counters, & abundant maple cabinets. Security system, fenced yard/patio, attached garage, & a sunny balcony. ""All New"" everything was just replaced, painted &/or refinished. The convenience & walk-ability of Green Lake is incredible!",16.0,None,http://www.zillow.com/homedetails/6561-5th-Ave-NE-APT-C-Seattle-WA-98115/58391406_zpid/,http://www.zillow.com/homedetails/6561-5th-Ave-NE-APT-C-Seattle-WA-98115/58391406_zpid/,http://www.zillow.com/homedetails/6561-5th-Ave-NE-APT-C-Seattle-WA-98115/58391406_zpid/#image=lightbox%3Dtrue,,,705,705,Kurtis Sellers,http://www.zillow.com/profile/BroadviewResidence/,"http://hdestates.com/gallery/share/WA/SEATTLE/98115/6561-5th-Ave-NE,-C/7971",2015-09-27 17:31:00.0,852824.0,None,Active,For sale by agent,485000.0,,Some Transit,55.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Very Walkable,89.0,,58391406,9.0
430,56097401b2c959c08464ac3f,Seattle,47.634584999999994,-122.34876499999999,WA,1719 Bigelow Ave N,98109,,,,Unfinished,3.0,3.0,,,,3050.0,,,,Forced air,4365.0,2.0,,,,,,SingleFamily,,1924.0,,,,"Planning to list in next couple weeks. Beautiful 1924 classic colonial home. Home features 3 bedrooms, 2.5 bathrooms. Lovely formal living and dining room open to kitchen area. Stunning remodeled gourmet kit. features gas range, silestone countertops, stainless steel appliances, and tons of cabinet space. Hdwd floors through out.Upstairs offers 3 bedrooms including master and master bath and walk-in closet. 2 bedroom are great size. Additional bath on this level as well. P/t finished basement. storage. 1 car garage",1.0,http://photos2.zillowstatic.com/p_d/IS13rpcr9jkubm0000000000.jpg,http://www.zillow.com/homedetails/1719-Bigelow-Ave-N-Seattle-WA-98109/49013441_zpid/,http://www.zillow.com/homedetails/1719-Bigelow-Ave-N-Seattle-WA-98109/49013441_zpid/,http://www.zillow.com/homedetails/1719-Bigelow-Ave-N-Seattle-WA-98109/49013441_zpid/#image=lightbox%3Dtrue,,,881,881,,,,2015-09-26 16:39:00.0,,,,Make me move,1600000.0,,Some Transit,66.0,"22 nearby routes: 21 bus, 1 rail, 0 other",Very Walkable,77.0,,49013441,8.75
431,56097401b2c959c08464ac40,Seattle,47.676118,-122.354717,WA,6505 Phinney Ave N,98103,,,,Finished,3.0,5.0,,,,3090.0,Hardwood,,,Forced air,3750.0,2.0,,3.0,"Off-street, On-street",,,MultiFamily2To4,,1918.0,,,,"Multi-family Triplex, Zoning LR3 RC (Residential-Commercial allowed)",,,http://www.zillow.com/homedetails/6505-Phinney-Ave-N-Seattle-WA-98103/49031425_zpid/,http://www.zillow.com/homedetails/6505-Phinney-Ave-N-Seattle-WA-98103/49031425_zpid/,http://www.zillow.com/homedetails/6505-Phinney-Ave-N-Seattle-WA-98103/49031425_zpid/#image=lightbox%3Dtrue,,,443,443,,,,2015-09-26 15:13:00.0,,,Active,For sale by owner,1100000.0,,Some Transit,44.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Very Walkable,81.0,"Updated Triplex, two 2BD/1BA, one 1BD/1BA. RC Residential Commercial zoning.  Great Phinney Ridge neighborhood, walk to restaurants, shops and Green Lake.  ",49031425,9.166666666666666
432,56097401b2c959c08464ac41,Seattle,47.641218,-122.30301100000001,WA,2216 E Calhoun St,98112,,,Other,Unfinished,3.0,5.0,,,Wood,3040.0,Hardwood,,,Forced air,4000.0,2.0,,,Garage - Attached,Other,,SingleFamily,,1927.0,2012.0,,,"Modern finishes blend with period details in this stylishly renovated 1927 Montlake Tudor. Gracious living room with stunning uplit cove ceiling and formal dining room. Well-designed kitchen with custom cabinets, quartz countertops and a cozy built-in eating nook. True daylight basement with impressive ceiling height, generous spaces and a stunning new bath. Entertain year-round in the chic cabana adjacent to the newly landscaped private backyard. Enjoy this home's AC on these hot summer days!",23.0,None,http://www.zillow.com/homedetails/2216-E-Calhoun-St-Seattle-WA-98112/49006344_zpid/,http://www.zillow.com/homedetails/2216-E-Calhoun-St-Seattle-WA-98112/49006344_zpid/,http://www.zillow.com/homedetails/2216-E-Calhoun-St-Seattle-WA-98112/49006344_zpid/#image=lightbox%3Dtrue,,,3272,3272,,,,2015-09-26 12:49:00.0,,,,Make me move,1400000.0,,Some Transit,62.0,"26 nearby routes: 26 bus, 0 rail, 0 other",Very Walkable,71.0,,49006344,7.5
433,56097401b2c959c08464ac42,Seattle,47.700319,-122.372424,WA,9702 13th Ave NW,98117,,Dishwasher,,Finished,1.5,5.0,,2.0,Brick,2520.0,Carpet,,,Forced air,6930.0,2.0,,,Carport,Composition,Dining room,SingleFamily,,1957.0,,,,"Wonderful five bedroom home in Crown Hill. Generous spaces throughout this house highlighted by a fully finished basement, two fireplaces, hardwood floors and a peaceful and expansive fully fenced back yard. Main floor features large windows allowing great natural light, three bedrooms and double sinks in bathroom. Lower level has an additional two bedrooms, second fireplace, bath, storage or shop area and massive finished family room. Great mother in law suite potential on lower level with separate entrance. Large two vehicle attached carport and a big lot at 6,930 sf. New sewer line recently installed and basement waterproofing. Please call Steve at (206) 713-4402 regarding offer review period. ",15.0,None,http://www.zillow.com/homedetails/9702-13th-Ave-NW-Seattle-WA-98117/49115522_zpid/,http://www.zillow.com/homedetails/9702-13th-Ave-NW-Seattle-WA-98117/49115522_zpid/,http://www.zillow.com/homedetails/9702-13th-Ave-NW-Seattle-WA-98117/49115522_zpid/#image=lightbox%3Dtrue,,,740,740,Steve Anderes,http://www.zillow.com/profile/SteveAnderes/,,2015-09-26 11:42:00.0,852507.0,"Sun, 9/27/2015, 1:00pm-4:00pm",Active,For sale by agent,549999.0,,Some Transit,49.0,"9 nearby routes: 9 bus, 0 rail, 0 other",Somewhat Walkable,68.0,"Location location location! Easy commute to downtown or anywhere via 99 and I-5, or stay close to home with services on Holman Road, Greenwood, Phinney Ridge, Ballard, North Gate. Walk a couple of blocks to Starbucks and grab a coffee to sip as you discover Carkeek Park. Golden Gardens is close by too. Come see all that this large house and quite walkable neighborhood has to offer!",49115522,9.0
435,56097401b2c959c08464ac45,Seattle,47.641985,-122.35106999999999,WA,2518 Nob Hill Pl N,98109,,Dishwasher,Tudor,Partially finished,2.0,4.0,,1.0,Brick,2750.0,Hardwood,,Gas,Forced air,2952.0,2.0,,,Garage - Attached,Composition,Breakfast nook,SingleFamily,Mountain,1929.0,2003.0,,,"Conveniently located on a quiet street blocks from neighborhood parks, cafes & shopping, this elegant QA Tudor has been beautifully maintained & updated whilst retaining its period charm & details. The spacious chef's kitchen features newer SS appls, granite, 5-burner gas range, & breakfast bar. Upstairs offers 2 generous beds + bonus/rec room with peek-a-boo views of the Sound. The attached garage & unfinished basement w/ tall ceilings offer additional storage & potential for space. A true gem!",24.0,None,http://www.zillow.com/homedetails/2518-Nob-Hill-Pl-N-Seattle-WA-98109/48749870_zpid/,http://www.zillow.com/homedetails/2518-Nob-Hill-Pl-N-Seattle-WA-98109/48749870_zpid/,http://www.zillow.com/homedetails/2518-Nob-Hill-Pl-N-Seattle-WA-98109/48749870_zpid/#image=lightbox%3Dtrue,,,1278,1278,Sabrina Booth,http://www.zillow.com/profile/Sabrina-Booth/,https://www.redfin.com/WA/Seattle/2518-Nob-Hill-Pl-N-98109/home/132296,2015-09-25 16:21:00.0,,"Sun, 9/27/2015, 11:00am-1:00pm",Active,For sale by agent,965000.0,,Some Transit,64.0,"15 nearby routes: 15 bus, 0 rail, 0 other",Very Walkable,78.0,Light and airy.  Spacious.  Ready to move in with potential of additional rooms in the basement!,48749870,7.423021978021978
436,56097401b2c959c08464ac46,Seattle,47.636032,-122.323924,WA,1906 Franklin Place E #203,98102,,Dishwasher,Modern,None,3.0,3.0,,2.0,,1833.0,Carpet,,,,,2.0,,,Garage - Attached,Composition,Dining room,Condominium,City,2000.0,,,,"Beautiful Top Floor Unit In Desirable Eastlake Community. 1,833 Sq Ft Of Comfortable Living In Downtown Seattle. TWO Generously Large Master Suites & Large Guest Bedroom. Amazing Views of The Space Needle & South Lake Union. Deck On Each Floor-- Living Room Deck & Master Suite Deck. Elevator & Parking Garage, This Unit Comes With Two Spaces & Spacious Storage Unit. Very Clean, Newer Construction Year Built 2000. Minutes Away From I-5, Major Bus Routes.",12.0,None,http://www.zillow.com/homedetails/1906-Franklin-Place-E-203-Seattle-WA-98102/2101028984_zpid/,http://www.zillow.com/homedetails/1906-Franklin-Place-E-203-Seattle-WA-98102/2101028984_zpid/,http://www.zillow.com/homedetails/1906-Franklin-Place-E-203-Seattle-WA-98102/2101028984_zpid/#image=lightbox%3Dtrue,,,474,474,Chris Wood,http://www.zillow.com/profile/Chris-Wood-RE/,,2015-09-26 10:56:00.0,774236.0,"Sun, 9/27/2015, 1:00pm-4:00pm",Active,For sale by agent,689900.0,,Some Transit,61.0,"23 nearby routes: 22 bus, 1 rail, 0 other",Very Walkable,82.0,"Views, Spacious, Location",2101028984,9.0
437,56097401b2c959c08464ac47,Seattle,47.696439,-122.283119,WA,9317 42nd Ave NE,98115,,Dishwasher,Contemporary,None,3.0,4.0,None,2.0,Wood,1880.0,Carpet,,Electric,Baseboard,6000.0,2.0,,,Garage - Detached,Asphalt,Dining room,SingleFamily,Territorial,1943.0,1981.0,,,"3 bedroom/2 bath, 1480 SF in a quiet and cheerful neighborhood.
Lovely, spacious, and recently updated home with stainless appliances, hardwood floors, ceramic tile in the bathrooms, and new carpet in the upstairs bedrooms.
Also on this property is a detached 400 SF (1 bedroom/1 bath) newly built energy efficient backyard cottage/separate mother-in-law apartment built over a 400 SF 2-car garage. The backyard cottage was on the 2015 Green Home Tour with great reviews.",22.0,None,http://www.zillow.com/homedetails/9317-42nd-Ave-NE-Seattle-WA-98115/48952913_zpid/,http://www.zillow.com/homedetails/9317-42nd-Ave-NE-Seattle-WA-98115/48952913_zpid/,http://www.zillow.com/homedetails/9317-42nd-Ave-NE-Seattle-WA-98115/48952913_zpid/#image=lightbox%3Dtrue,,,115,776,,,,2015-09-25 15:47:00.0,,,,Make me move,705000.0,,Some Transit,40.0,"5 nearby routes: 5 bus, 0 rail, 0 other",Somewhat Walkable,54.0,,48952913,9.375
438,56097401b2c959c08464ac48,Seattle,47.676866,-122.384616,WA,6531 22nd Ave NW,98117,,,,,1.0,4.0,,,,1180.0,,,,Forced air,5100.0,2.0,,,Off-street,,,SingleFamily,,1901.0,,,,,1.0,http://photos3.zillowstatic.com/p_d/IShnlrvqntlugm0000000000.jpg,http://www.zillow.com/homedetails/6531-22nd-Ave-NW-Seattle-WA-98117/49041739_zpid/,http://www.zillow.com/homedetails/6531-22nd-Ave-NW-Seattle-WA-98117/49041739_zpid/,http://www.zillow.com/homedetails/6531-22nd-Ave-NW-Seattle-WA-98117/49041739_zpid/#image=lightbox%3Dtrue,,,4080,4080,,,,2015-09-25 14:25:00.0,,,Active,For sale by owner,523000.0,,Some Transit,48.0,"10 nearby routes: 10 bus, 0 rail, 0 other",Very Walkable,74.0,The view and the neighborhood.,49041739,3.5
439,56097401b2c959c08464ac49,Seattle,47.503797999999996,-122.25370900000001,WA,10735 63rd Ave S,98178,,Range / Oven,Bungalow,Partially finished,1.0,2.0,None,,Wood,1000.0,"Carpet, Hardwood, Tile",,,Forced air,7200.0,1.0,,,Off-street,Composition,"Dining room, Family room, Laundry room, Workshop",SingleFamily,Territorial,1954.0,,,,"This cozy home is sited on a large lot and recently remodeled. Open concept main floor and exceptional built-ins complement the living-dining rooms and efficient kitchen.  Hardwoods gleam in  this light-filled home.  Updated kitchen, new bathroom fixtures and tile.  Two bedrooms and a full bath on the main floor.  The lower level offers great potential, use your imagination:  bedrooms, office, family room, workshop.  Close-to-the City charmer. ",12.0,None,http://www.zillow.com/homedetails/10735-63rd-Ave-S-Seattle-WA-98178/48839957_zpid/,http://www.zillow.com/homedetails/10735-63rd-Ave-S-Seattle-WA-98178/48839957_zpid/,http://www.zillow.com/homedetails/10735-63rd-Ave-S-Seattle-WA-98178/48839957_zpid/#image=lightbox%3Dtrue,,,373,373,denise spalding,http://www.zillow.com/profile/denise-spalding/,,2015-09-25 14:03:00.0,850789.0,,Active,For sale by agent,299000.0,,Some Transit,45.0,"3 nearby routes: 3 bus, 0 rail, 0 other",Car-Dependent,25.0,,48839957,3.0
440,56097401b2c959c08464ac4b,Seattle,47.534952000000004,-122.34961499999999,WA,7519 11th Ave SW,98106,,,Other,,1.75,3.0,,1.0,Wood,1276.0,,,Gas,Forced air,4749.0,1.0,,,"Garage - Detached, Off-street",Composition,,SingleFamily,,1918.0,,,,"Charming rambler in Highland Park! Studs out, fully permitted w NEW: plumbing, electrical, insulation, roof, siding, new high efficiency gas furnace, on-demand HWT! Kitchen features maple shaker cabs, quartz counter-tops, limestone back-splash and ss appliances. Mud room off kitchen creates perfect entry access from detached garage. Master bed features attached bath & slider to back deck! One car detached garage & additional 2-car parking pad w alley access. Steps from the Riverview park!",18.0,None,http://www.zillow.com/homedetails/7519-11th-Ave-SW-Seattle-WA-98106/48778172_zpid/,http://www.zillow.com/homedetails/7519-11th-Ave-SW-Seattle-WA-98106/48778172_zpid/,http://www.zillow.com/homedetails/7519-11th-Ave-SW-Seattle-WA-98106/48778172_zpid/#image=lightbox%3Dtrue,,,563,563,Katie Kepler,http://www.zillow.com/profile/katie-kepler/,,2015-09-25 12:51:00.0,851442.0,,Active,For sale by agent,399950.0,,Some Transit,43.0,"6 nearby routes: 6 bus, 0 rail, 0 other",Car-Dependent,48.0,,48778172,8.75
441,56097401b2c959c08464ac4c,Seattle,47.703294,-122.304602,WA,10309 23rd Ave NE,98125,,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",Bungalow,Finished,1.75,2.0,Central,,Wood,1800.0,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,Oil,"Baseboard, Radiant, Other",6496.0,1.0,,,"Off-street, On-street",Composition,"Dining room, Laundry room, Recreation room",SingleFamily,,1941.0,,,,,11.0,None,http://www.zillow.com/homedetails/10309-23rd-Ave-NE-Seattle-WA-98125/48947215_zpid/,http://www.zillow.com/homedetails/10309-23rd-Ave-NE-Seattle-WA-98125/48947215_zpid/,http://www.zillow.com/homedetails/10309-23rd-Ave-NE-Seattle-WA-98125/48947215_zpid/#image=lightbox%3Dtrue,,,501,501,Brian Acey,http://www.zillow.com/profile/Brian-Acey/,,2015-09-25 12:46:00.0,851924.0,,Active,For sale by agent,480000.0,,Some Transit,47.0,"15 nearby routes: 15 bus, 0 rail, 0 other",Car-Dependent,43.0,"Grea house that is very livable, but has room for you to make it your own. Dual Zone hot water heating for energy efficiency and comfort. Great location and easy access to downtown Seattle, shopping. Quiet neighborhood for walking your four legged friends. Hardwood floors throughout the main floor living areas and plantation style blinds for privacy. There is a huge covered rear deck for year-round enjoyment. HUGE rec room in the basement with wood burning fireplace has roughed in area for sink. The laundry area is oversized with plenty of storage for your craft or pantry items. Ready to live in now, but priced so that you can make the changes you want to make it truly your own.",48947215,7.8
